episode,reward
1503,-20.05263064
1504,-20.04210434
1505,-20.03168329
1506,-20.02136646
1507,-20.0311528
1508,-20.02084127
1509,-20.03063286
1510,-20.04032653
1511,-20.01992326
1512,-20.01972403
1513,-20.02952679
1514,-20.02923152
1515,-20.03893921
1516,-20.02854981
1517,-20.02826432
1518,-20.03798167
1519,-20.03760186
1520,-20.02722584
1521,-20.03695358
1522,-20.04658404
1523,-20.0561182
1524,-20.04555702
1525,-20.04510145
1526,-20.05465044
1527,-20.06410393
1528,-20.06346289
1529,-20.07282826
1530,-20.07209998
1531,-20.08137898
1532,-20.08056519
1533,-20.08975954
1534,-20.09886194
1535,-20.10787332
1536,-20.08679459
1537,-20.09592664
1538,-20.09496738
1539,-20.0940177
1540,-20.08307753
1541,-20.07224675
1542,-20.08152428
1543,-20.08070904
1544,-20.07990195
1545,-20.06910293
1546,-20.0584119
1547,-20.06782778
1548,-20.06714951
1549,-20.07647801
1550,-20.08571323
1551,-20.0648561
1552,-20.05420754
1553,-20.03366546
1554,-19.99332881
1555,-19.99339552
1556,-19.99346156
1557,-19.99352695
1558,-20.00359168
1559,-20.00355576
1560,-20.0035202
1561,-20.013485
1562,-20.01335015
1563,-20.02321665
1564,-20.03298448
1565,-20.04265464
1566,-20.03222809
1567,-20.02190581
1568,-20.01168675
1569,-19.99156989
1570,-19.96165419
1571,-19.96203765
1572,-19.95241727
1573,-19.9628931
1574,-19.96326417
1575,-19.96363152
1576,-19.97399521
1577,-19.98425526
1578,-19.9944127
1579,-20.00446858
1580,-20.01442389
1581,-20.00427965
1582,-20.00423686
1583,-19.98419449
1584,-19.99435254
1585,-19.99440902
1586,-20.00446493
1587,-20.00442028
1588,-20.00437607
1589,-19.98433231
1590,-19.99448899
1591,-19.9945441
1592,-19.97459866
1593,-19.98485267
1594,-19.99500415
1595,-20.00505411
1596,-20.00500356
1597,-20.01495353
1598,-20.02480399
1599,-20.01455595
1600,-20.00441039
1601,-20.00436629
1602,-20.00432263
1603,-19.9742794
1604,-19.96453661
1605,-19.96489124
1606,-19.96524233
1607,-19.9755899
1608,-19.97583401
1609,-19.98607567
1610,-19.97621491
1611,-19.97645276
1612,-19.98668823
1613,-19.96682135
1614,-19.94715314
1615,-19.93768161
1616,-19.93830479
1617,-19.90892174
1618,-19.88983252
1619,-19.9009342
1620,-19.91192486
1621,-19.91280561
1622,-19.91367755
1623,-19.91454078
1624,-19.92539537
1625,-19.91614142
1626,-19.91698
1627,-19.9178102
1628,-19.9186321
1629,-19.89944578
1630,-19.88045132
1631,-19.89164681
1632,-19.88273034
1633,-19.88390304
1634,-19.86506401
1635,-19.87641337
1636,-19.88764923
1637,-19.89877274
1638,-19.88978501
1639,-19.90088716
1640,-19.90187829
1641,-19.91285951
1642,-19.89373091
1643,-19.8947936
1644,-19.86584567
1645,-19.84718721
1646,-19.82871534
1647,-19.84042818
1648,-19.8320239
1649,-19.82370366
1650,-19.82546663
1651,-19.82721196
1652,-19.82893984
1653,-19.84065044
1654,-19.84224394
1655,-19.8538215
1656,-19.86528328
1657,-19.85663045
1658,-19.84806415
1659,-19.82958351
1660,-19.81128767
1661,-19.82317479
1662,-19.80494305
1663,-19.81689362
1664,-19.82872468
1665,-19.84043743
1666,-19.83203306
1667,-19.84371273
1668,-19.8352756
1669,-19.83692284
1670,-19.84855362
1671,-19.86006808
1672,-19.8614674
1673,-19.86285272
1674,-19.8542242
1675,-19.86568196
1676,-19.87702514
1677,-19.86825488
1678,-19.85957234
1679,-19.86097661
1680,-19.87236685
1681,-19.87364318
1682,-19.88490675
1683,-19.89605768
1684,-19.8770971
1685,-19.88832613
1686,-19.88944287
1687,-19.88054844
1688,-19.88174296
1689,-19.89292553
1690,-19.89399627
1691,-19.89505631
1692,-19.87610575
1693,-19.87734469
1694,-19.88857124
1695,-19.88968553
1696,-19.89078867
1697,-19.86188079
1698,-19.85326198
1699,-19.85472936
1700,-19.86618207
1701,-19.84752024
1702,-19.81904504
1703,-19.81085459
1704,-19.81274605
1705,-19.78461859
1706,-19.7967724
1707,-19.80880468
1708,-19.81071663
1709,-19.81260946
1710,-19.82448337
1711,-19.81623853
1712,-19.81807615
1713,-19.79989539
1714,-19.81189643
1715,-19.80377747
1716,-19.81573969
1717,-19.8175823
1718,-19.79940647
1719,-19.79141241
1720,-19.80349829
1721,-19.7954633
1722,-19.77750867
1723,-19.77973358
1724,-19.79193625
1725,-19.78401689
1726,-19.75617672
1727,-19.76861495
1728,-19.7609288
1729,-19.74331951
1730,-19.75588632
1731,-19.73832745
1732,-19.74094418
1733,-19.74353474
1734,-19.73609939
1735,-19.7287384
1736,-19.73145101
1737,-19.7341365
1738,-19.73679514
1739,-19.74942719
1740,-19.75193291
1741,-19.72441358
1742,-19.73716945
1743,-19.73979775
1744,-19.73239978
1745,-19.71507578
1746,-19.72792502
1747,-19.74064577
1748,-19.74323931
1749,-19.75580692
1750,-19.76824885
1751,-19.74056636
1752,-19.7531607
1753,-19.76562909
1754,-19.7679728
1755,-19.76029307
1756,-19.76269014
1757,-19.76506324
1758,-19.77741261
1759,-19.78963848
1760,-19.7817421
1761,-19.78392468
1762,-19.75608543
1763,-19.74852458
1764,-19.74103933
1765,-19.75362894
1766,-19.76609265
1767,-19.77843172
1768,-19.7806474
1769,-19.77284093
1770,-19.77511252
1771,-19.77736139
1772,-19.77958778
1773,-19.7817919
1774,-19.79397398
1775,-19.78603424
1776,-19.7681739
1777,-19.78049216
1778,-19.79268724
1779,-19.78476037
1780,-19.76691276
1781,-19.76924364
1782,-19.7815512
1783,-19.77373569
1784,-19.73599833
1785,-19.72863835
1786,-19.73135197
1787,-19.73403845
1788,-19.74669806
1789,-19.75923108
1790,-19.75163877
1791,-19.76412238
1792,-19.75648116
1793,-19.76891635
1794,-19.77122718
1795,-19.75351491
1796,-19.74597976
1797,-19.73851996
1798,-19.75113476
1799,-19.75362342
1800,-19.75608718
1801,-19.75852631
1802,-19.75094105
1803,-19.75343164
1804,-19.72589732
1805,-19.73863835
1806,-19.74125196
1807,-19.74383944
1808,-19.75640105
1809,-19.74883704
1810,-19.74134867
1811,-19.75393518
1812,-19.76639583
1813,-19.75873187
1814,-19.76114455
1815,-19.76353311
1816,-19.74589778
1817,-19.7584388
1818,-19.76085441
1819,-19.75324587
1820,-19.75571341
1821,-19.74815627
1822,-19.75067471
1823,-19.73316796
1824,-19.72583629
1825,-19.72857792
1826,-19.74129214
1827,-19.73387922
1828,-19.71654043
1829,-19.71937503
1830,-19.71218127
1831,-19.71505946
1832,-19.72790887
1833,-19.72062978
1834,-19.71342348
1835,-19.70628925
1836,-19.69922635
1837,-19.70223409
1838,-19.67521175
1839,-19.64845963
1840,-19.64197504
1841,-19.65555529
1842,-19.64899973
1843,-19.66250973
1844,-19.65588464
1845,-19.66932579
1846,-19.67263253
1847,-19.65590621
1848,-19.66934715
1849,-19.67265367
1850,-19.68592714
1851,-19.68906787
1852,-19.67217719
1853,-19.68545542
1854,-19.65860086
1855,-19.65201485
1856,-19.6654947
1857,-19.66883976
1858,-19.68215136
1859,-19.67532985
1860,-19.68857655
1861,-19.68169078
1862,-19.68487387
1863,-19.67802514
1864,-19.68124488
1865,-19.66443244
1866,-19.64778811
1867,-19.65131023
1868,-19.66479713
1869,-19.66814916
1870,-19.64146766
1871,-19.65505299
1872,-19.63850246
1873,-19.65211743
1874,-19.65559626
1875,-19.6590403
1876,-19.67244989
1877,-19.67572539
1878,-19.67896814
1879,-19.69217846
1880,-19.69525668
1881,-19.70830411
1882,-19.72122107
1883,-19.72400886
1884,-19.72676877
1885,-19.71950108
1886,-19.72230607
1887,-19.73508301
1888,-19.72773218
1889,-19.72045486
1890,-19.73325031
1891,-19.74591781
1892,-19.75845863
1893,-19.77087404
1894,-19.7831653
1895,-19.79533365
1896,-19.78738031
1897,-19.77950651
1898,-19.74171144
1899,-19.74429433
1900,-19.75685139
1901,-19.75928287
1902,-19.72169004
1903,-19.69447314
1904,-19.69752841
1905,-19.70055313
1906,-19.6835476
1907,-19.68671212
1908,-19.669845
1909,-19.68314655
1910,-19.69631508
1911,-19.69935193
1912,-19.70235841
1913,-19.68533483
1914,-19.68848148
1915,-19.69159667
1916,-19.6546807
1917,-19.64813389
1918,-19.62165255
1919,-19.61543603
1920,-19.62928167
1921,-19.64298885
1922,-19.65655896
1923,-19.64999337
1924,-19.65349344
1925,-19.6669585
1926,-19.67028892
1927,-19.68358603
1928,-19.69675017
1929,-19.69978267
1930,-19.68278484
1931,-19.65595699
1932,-19.66939742
1933,-19.67270345
1934,-19.68597641
1935,-19.69911665
1936,-19.71212548
1937,-19.70500423
1938,-19.70795419
1939,-19.71087464
1940,-19.6837659
1941,-19.66692824
1942,-19.66025896
1943,-19.65365637
1944,-19.6371198
1945,-19.65074861
1946,-19.66424112
1947,-19.65759871
1948,-19.67102272
1949,-19.68431249
1950,-19.67746937
1951,-19.67069468
1952,-19.68398773
1953,-19.69714785
1954,-19.69017637
1955,-19.70327461
1956,-19.70624186
1957,-19.69917944
1958,-19.69218765
1959,-19.69526577
1960,-19.66831312
1961,-19.68162998
1962,-19.69481368
1963,-19.69786555
1964,-19.68088689
1965,-19.67407802
1966,-19.67733724
1967,-19.69056387
1968,-19.69365823
1969,-19.67672165
1970,-19.64995443
1971,-19.66345489
1972,-19.67682034
1973,-19.68005214
1974,-19.67325162
1975,-19.6665191
1976,-19.67985391
1977,-19.69305537
1978,-19.70612482
1979,-19.70906357
1980,-19.71197293
1981,-19.7248532
1982,-19.73760467
1983,-19.75022862
1984,-19.73272634
1985,-19.71539907
1986,-19.72824508
1987,-19.74096263
1988,-19.74355301
1989,-19.75611748
1990,-19.7585563
1991,-19.74097074
1992,-19.74356103
1993,-19.74612542
1994,-19.75866417
1995,-19.75107752
1996,-19.74356675
1997,-19.74613108
1998,-19.75866977
1999,-19.71108307
2000,-19.69397224
2001,-19.69703252
2002,-19.71006219
2003,-19.71296157
2004,-19.70583196
2005,-19.70877364
2006,-19.7216859
2007,-19.72446904
2008,-19.72722435
2009,-19.71995211
2010,-19.69275259
2011,-19.69582506
2012,-19.70886681
2013,-19.72177814
2014,-19.72456036
2015,-19.67731476
2016,-19.68054161
2017,-19.65373619
2018,-19.65719883
2019,-19.63062684
2020,-19.63432058
2021,-19.62797737
2022,-19.6216976
2023,-19.59548062
2024,-19.58952581
2025,-19.59363056
2026,-19.59769425
2027,-19.61171731
2028,-19.60560013
2029,-19.61954413
2030,-19.60334869
2031,-19.5973152
2032,-19.60134205
2033,-19.59532863
2034,-19.60937535
2035,-19.61328159
2036,-19.58714878
2037,-19.59127729
2038,-19.58536452
2039,-19.59951087
2040,-19.60351576
2041,-19.6074806
2042,-19.6214058
2043,-19.63519174
2044,-19.61883982
2045,-19.62265142
2046,-19.60642491
2047,-19.62036066
2048,-19.60415705
2049,-19.60811548
2050,-19.62203433
2051,-19.61581399
2052,-19.61965585
2053,-19.63345929
2054,-19.63712469
2055,-19.64075345
2056,-19.64434591
2057,-19.64790245
2058,-19.63142343
2059,-19.6451092
2060,-19.6586581
2061,-19.65207152
2062,-19.66555081
2063,-19.6688953
2064,-19.67220635
2065,-19.64548428
2066,-19.64902944
2067,-19.65253915
2068,-19.65601375
2069,-19.65945362
2070,-19.66285908
2071,-19.66623049
2072,-19.66956818
2073,-19.6728725
2074,-19.68614378
2075,-19.66928234
2076,-19.68258952
2077,-19.69576362
2078,-19.69880599
2079,-19.70181793
2080,-19.71479975
2081,-19.71765175
2082,-19.69047523
2083,-19.70357048
2084,-19.71653477
2085,-19.71936943
2086,-19.71217573
2087,-19.69505397
2088,-19.70810343
2089,-19.7210224
2090,-19.73381218
