episode,reward
704,-20.50003285972626
705,-20.505032531129
706,-20.50998220581771
707,-20.504882383759533
708,-20.479833559921936
709,-20.48503522432272
710,-20.490184872079492
711,-20.4952830233587
712,-20.49033019312511
713,-20.48542689119386
714,-20.470572622281924
715,-20.475866896059106
716,-20.471108227098515
717,-20.47639714482753
718,-20.481633173379254
719,-20.476816841645462
720,-20.48204867322901
721,-20.477228186496717
722,-20.48245590463175
723,-20.48763134558543
724,-20.482755032129575
725,-20.48792748180828
726,-20.483048206990198
727,-20.488217724920297
728,-20.483335547671093
729,-20.47850219219438
730,-20.453717170272437
731,-20.44917999856971
732,-20.454688198584016
733,-20.450141316598174
734,-20.455639903432193
735,-20.45108350439787
736,-20.456572669353893
737,-20.462006942660356
738,-20.467386873233753
739,-20.462713004501413
740,-20.458085874456398
741,-20.463505015711835
742,-20.468869965554717
743,-20.47418126589917
744,-20.47943945324018
745,-20.484645058707777
746,-20.4897986081207
747,-20.494900622039495
748,-20.4999516158191
749,-20.494952099660907
750,-20.500002578664297
751,-20.485002552877656
752,-20.49015252734888
753,-20.495251002075392
754,-20.50029849205464
755,-20.505295507134093
756,-20.510242552062753
757,-20.505140126542123
758,-20.510088725276702
759,-20.504987838023933
760,-20.509937959643693
761,-20.514838580047257
762,-20.519690194246785
763,-20.524493292304317
764,-20.529248359381274
765,-20.533955875787463
766,-20.53861631702959
767,-20.543230153859295
768,-20.547797852320702
769,-20.512319873797498
770,-20.517196675059523
771,-20.50202470830893
772,-20.50700446122584
773,-20.51193441661358
774,-20.516815072447447
775,-20.521646921722972
776,-20.526430452505743
777,-20.531166147980684
778,-20.535854486500877
779,-20.530495941635866
780,-20.535190982219508
781,-20.539839072397314
782,-20.54444068167334
783,-20.548996274856606
784,-20.55350631210804
785,-20.557971248986963
786,-20.562391536497096
787,-20.566767621132126
788,-20.571099944920807
789,-20.545388945471597
790,-20.529935056016882
791,-20.534635705456715
792,-20.53928934840215
793,-20.54389645491813
794,-20.54845749036895
795,-20.54297291546526
796,-20.50754318631061
797,-20.492467754447503
798,-20.487543076903027
799,-20.482667646133997
800,-20.477840969672656
801,-20.47306255997593
802,-20.458331934376172
803,-20.46374861503241
804,-20.449111128882087
805,-20.454620017593268
806,-20.460073817417335
807,-20.46547307924316
808,-20.47081834845073
809,-20.476110164966226
810,-20.471349063316563
811,-20.4766355726834
812,-20.471869216956563
813,-20.477150524787
814,-20.48237901953913
815,-20.48755522934374
816,-20.492679677050305
817,-20.4877528802798
818,-20.492875351477004
819,-20.497946597962233
820,-20.50296713198261
821,-20.507937460662784
822,-20.502858086056154
823,-20.497829505195593
824,-20.50285121014364
825,-20.497822698042203
826,-20.48284447106178
827,-20.478016026351163
828,-20.463235866087654
829,-20.468603507426778
830,-20.47391747235251
831,-20.479178297628987
832,-20.4643865146527
833,-20.469742649506173
834,-20.46504522301111
835,-20.450394770781
836,-20.43589082307319
837,-20.44153191484246
838,-20.427116595694038
839,-20.4328454297371
840,-20.43851697543973
841,-20.44413180568533
842,-20.439690487628475
843,-20.425293582752193
844,-20.42104064692467
845,-20.406830240455424
846,-20.40276193805087
847,-20.388734318670362
848,-20.39484697548366
849,-20.39089850572882
850,-20.36698952067153
851,-20.373319625464816
852,-20.369586429210166
853,-20.365890564918065
854,-20.372231659268884
855,-20.378509342676196
856,-20.374724249249432
857,-20.370977006756938
858,-20.36726723668937
859,-20.353594564322474
860,-20.35005861867925
861,-20.356558032492458
862,-20.362992452167536
863,-20.369362527645862
864,-20.375668902369405
865,-20.37191221334571
866,-20.378193091212253
867,-20.384411160300132
868,-20.38056704869713
869,-20.37676137821016
870,-20.372993764428056
871,-20.369263826783776
872,-20.365571188515936
873,-20.37191547663078
874,-20.378196321864472
875,-20.384414358645827
876,-20.39057021505937
877,-20.396664512908778
878,-20.40269786777969
879,-20.398670889101894
880,-20.384684180210876
881,-20.37083733840877
882,-20.37712896502468
883,-20.373357675374432
884,-20.369624098620687
885,-20.37592785763448
886,-20.372168579058133
887,-20.36844689326755
888,-20.364762424334874
889,-20.371114800091526
890,-20.37740365209061
891,-20.373629615569705
892,-20.37989331941401
893,-20.38609438621987
894,-20.38223344235767
895,-20.388411107934093
896,-20.394526996854754
897,-20.40058172688621
898,-20.40657590961735
899,-20.402510150521174
900,-20.40848504901596
901,-20.414400198525804
902,-20.410256196540544
903,-20.41615363457514
904,-20.42199209822939
905,-20.427772177247096
906,-20.433494455474627
907,-20.42915951091988
908,-20.43486791581068
909,-20.440519236652577
910,-20.43611404428605
911,-20.44175290384319
912,-20.44733537480476
913,-20.452862021056713
914,-20.458333400846147
915,-20.453750066837685
916,-20.43921256616931
917,-20.434820440507615
918,-20.42047223610254
919,-20.396267513741513
920,-20.4023048386041
921,-20.398281790218057
922,-20.40429897231588
923,-20.41025598259272
924,-20.406153422766792
925,-20.412091888539123
926,-20.397970969653734
